BioWare Version 5.3.0.7 Export
Device:	Stara 1L 9286AA	Stara 1L 9286AA	Stara 1L 9286AA	Stara 1L 9286AA	Stara 1L 9286AA	Stara 2P 9286AA	Stara 2P 9286AA	Stara 2P 9286AA	Stara 2P 9286AA	Stara 2P 9286AA
Samples (#):	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000
Rate (Hz):	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000
Contact period start (sample #):	0	0	0	0	0	0	0	0	0	0
Contact period end (sample #):	5998	5998	5998	5998	5998	5999	5999	5999	5999	5999
Contact period start time (s):	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Contact period end time (s):	29.990000	29.990000	29.990000	29.990000	29.990000	29.995001	29.995001	29.995001	29.995001	29.995001
First sample time (s):	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000
Normalized length (m):	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
File Information
Date	Nov 11, 2022  11:19:19
Name	
ID	
Classification	
Description	
abs time (s)	Fx	Fy	Fz	Ax	Ay	Fx	Fy	Fz	Ax	Ay
	N	N	N	m	m	N	N	N	m	m
0.870000	0.599091	0.577212	5.412382	-0.004295	-0.000534	3.807018	-1.287975	550.253571	-0.006744	-0.019737
0.875000	-0.413850	-0.433466	-3.265292	0.000000	0.000000	2.561438	-2.150440	538.900848	-0.006959	-0.021350
0.880000	0.677181	0.654786	7.147128	-0.011965	0.012670	4.117786	-1.053764	552.658096	-0.007052	-0.019490
0.885000	1.612351	1.354852	14.435269	-0.011525	0.011768	4.584497	-0.192268	561.597382	-0.007378	-0.018538
0.890000	-0.024037	0.111135	0.205777	0.247226	-0.425555	3.338919	-0.584385	557.810432	-0.007706	-0.019157
0.895000	1.456808	1.276961	12.352943	-0.023061	-0.017026	3.649689	0.669228	569.160835	-0.007659	-0.017658
0.900000	-0.413850	-0.122221	-3.266082	0.000000	0.000000	1.548380	-0.584145	558.492340	-0.008272	-0.018456
0.905000	0.833043	0.966349	7.842289	0.004171	0.035050	1.159639	-0.192268	559.522575	-0.008348	-0.019283
0.910000	-0.102127	-0.044330	-0.141804	0.000000	0.000000	0.225943	-0.348728	554.366371	-0.008068	-0.019287
0.915000	-1.193158	-0.899860	-9.165875	0.000000	0.000000	-1.797674	-1.680092	540.950455	-0.008311	-0.020587
0.920000	0.209597	-0.044646	1.594126	-0.047581	-0.172772	-0.785448	-0.504467	548.518173	-0.008229	-0.018970
0.925000	-1.115386	-0.744396	-5.696383	0.000000	0.000000	-2.030195	-1.365963	542.324745	-0.008501	-0.019501
0.930000	-0.724936	-0.666821	-5.694410	0.000000	0.000000	-1.796284	-1.209019	544.043877	-0.008592	-0.018923
0.935000	-0.491622	-0.355893	-6.042780	0.000000	0.000000	-2.029360	-1.365479	540.947365	-0.008746	-0.018502
0.940000	0.443548	0.343857	4.024033	-0.004944	0.000585	-2.107054	-1.130066	540.604088	-0.008638	-0.019048
0.945000	-1.427110	-1.366254	-13.330922	0.000000	0.000000	-3.585154	-2.775311	526.157547	-0.008828	-0.020223
0.950000	0.209597	0.343857	3.676452	0.012533	0.026639	-1.794617	-1.051594	542.320869	-0.008954	-0.018816
0.955000	-0.803026	-0.589248	-6.389571	0.000000	0.000000	-1.638676	-0.894894	543.352264	-0.009053	-0.017916
0.960000	-0.491622	-0.588931	-3.611689	0.000000	0.000000	-1.249380	-0.816177	545.415848	-0.009033	-0.017852
0.965000	-1.504563	-1.366570	-14.024503	0.000000	0.000000	-2.416157	-1.756149	534.753944	-0.009063	-0.018701
0.970000	-0.491622	-0.433783	-4.653641	0.000000	0.000000	-1.559595	-1.207569	539.228638	-0.008683	-0.018043
0.975000	0.521638	0.343857	4.370430	-0.018816	0.022335	-0.858973	-0.188889	545.072952	-0.008944	-0.017716
0.980000	-0.413532	-0.433783	-2.917712	0.000000	0.000000	-1.714701	-0.893444	536.476944	-0.008724	-0.018500
0.985000	-0.803026	-0.589248	-8.471897	0.000000	0.000000	-1.870087	-1.363789	530.632233	-0.008480	-0.019577
0.990000	-0.959206	-0.666821	-4.306061	0.000000	0.000000	-1.013802	-0.893684	537.853180	-0.008729	-0.017749
0.995000	-0.413532	-0.355893	-5.000432	0.000000	0.000000	-0.546535	-0.502293	538.199951	-0.008407	-0.017580
1.000000	0.209597	0.343857	4.371613	-0.017288	-0.021326	-0.390873	-0.502293	538.541290	-0.008743	-0.017391
1.005000	1.456808	1.354535	11.658571	-0.024423	-0.001808	0.621073	-0.032429	542.670761	-0.008491	-0.017278
1.010000	0.365140	0.654786	2.983658	0.054931	-0.033322	-0.157240	-1.051353	535.791550	-0.008575	-0.017459
1.015000	0.755271	0.499321	7.147128	-0.029227	-0.013599	0.620796	-0.346317	543.356934	-0.008701	-0.016894
1.020000	-0.413850	-0.355893	-4.306061	0.000000	0.000000	0.464577	-0.503258	542.323593	-0.008824	-0.017096
1.025000	1.378718	1.276644	13.742475	-0.002910	-0.001377	2.410223	1.298447	559.177765	-0.008725	-0.015463
1.030000	0.599410	0.654786	6.453940	-0.012996	0.014048	1.631630	0.749630	555.045586	-0.009197	-0.015559
1.035000	-0.024037	-0.122221	1.594126	-0.120671	-0.291622	0.152695	-0.112350	547.135353	-0.009169	-0.016613
1.040000	-0.179898	-0.044646	-0.488201	0.000000	0.000000	-0.470232	-0.112350	543.697899	-0.008983	-0.016719
1.045000	1.768531	1.510000	16.518779	-0.017640	-0.001502	0.541435	1.297962	554.359795	-0.008949	-0.015940
1.050000	1.066995	1.121180	10.617013	-0.008843	0.007532	-0.314848	0.749390	549.888977	-0.008882	-0.016565
1.055000	-1.582653	-1.288680	-12.635761	0.000000	0.000000	-1.871754	-0.660927	537.161201	-0.009154	-0.017430
1.060000	-0.257988	-0.044646	-1.876943	0.000000	0.000000	-0.937777	0.200573	545.417023	-0.009045	-0.015812
1.065000	-1.037297	-0.666821	-8.818294	0.000000	0.000000	-2.183357	-0.739639	536.469200	-0.009603	-0.017096
1.070000	0.755271	0.810567	7.148311	-0.012233	-0.014509	-1.249380	0.357273	545.073746	-0.008928	-0.016349
1.075000	1.456490	1.354535	12.701707	0.001501	0.005909	-0.548759	1.140781	548.854485	-0.009220	-0.015750
1.080000	0.833361	0.577212	6.453940	-0.013793	0.014312	-1.171686	0.435505	544.382141	-0.009385	-0.015677
1.085000	-0.648120	-0.277685	-3.959270	0.000000	0.000000	-1.794617	0.043629	541.287567	-0.009305	-0.015926
1.090000	0.365777	0.344173	1.594126	-0.049737	-0.178138	0.462076	1.689114	558.486160	-0.009091	-0.014482
1.095000	-1.193158	-0.744396	-11.247805	0.000000	0.000000	-1.094273	0.357033	543.694412	-0.009401	-0.015346
1.100000	0.131506	0.188392	1.595309	0.029658	-0.175653	-0.316238	1.140541	550.231094	-0.009204	-0.014678
1.105000	0.209278	0.343857	2.634500	-0.051720	0.000811	-0.004635	1.532173	552.294678	-0.009180	-0.014981
1.110000	0.755271	0.499321	8.189080	-0.018097	-0.023514	-0.082605	1.610886	551.608887	-0.008971	-0.015003
1.115000	-0.336078	-0.200111	-1.183362	0.000000	0.000000	-1.794617	0.044109	536.134834	-0.008614	-0.016963
1.120000	-0.101808	-0.044646	0.204593	-0.336579	-0.412857	-0.160019	1.062550	547.138084	-0.008936	-0.015278
1.125000	-1.270930	-0.899860	-10.901014	0.000000	0.000000	-0.860640	0.200813	538.884964	-0.008829	-0.015829
1.130000	0.287368	0.343857	4.022849	-0.064521	-0.047017	0.073614	0.749390	543.696732	-0.009227	-0.015014
1.135000	-0.413850	-0.433466	-3.266082	0.000000	0.000000	-0.782671	-0.112350	532.693893	-0.008941	-0.016000
1.140000	0.131506	0.188392	1.246545	0.086918	0.004980	0.307247	0.671158	539.575409	-0.008641	-0.015476
1.145000	-1.193158	-0.977751	-10.207037	0.000000	0.000000	-0.004078	0.122341	534.759377	-0.008712	-0.016303
1.150000	-0.959206	-0.822287	-5.695199	0.000000	0.000000	0.306971	0.435986	536.135216	-0.008701	-0.016273
1.155000	-1.582653	-1.443828	-12.636944	0.000000	0.000000	1.474022	1.219013	543.010948	-0.009074	-0.015052
1.160000	-0.648120	-0.200111	-3.264109	0.000000	0.000000	2.330305	2.159222	550.235374	-0.008872	-0.014718
1.165000	-0.335760	-0.511357	-2.918895	0.000000	0.000000	1.707378	1.375713	545.078789	-0.008605	-0.015348
1.170000	-1.427110	-0.899860	-12.288574	0.000000	0.000000	1.162975	1.140781	537.513390	-0.008488	-0.015908
1.175000	0.911133	0.654786	7.841499	-0.011580	-0.012803	2.874708	3.021202	555.740669	-0.008584	-0.014607
1.180000	0.131506	0.188392	0.553357	0.195675	0.011413	1.474022	1.846058	543.704483	-0.008398	-0.016103
1.185000	-1.816605	-1.599609	-16.108803	0.000000	0.000000	0.151030	0.592686	533.728371	-0.008623	-0.016885
1.190000	-0.024037	0.033245	-0.835782	0.000000	0.000000	1.940733	2.237934	550.577873	-0.008960	-0.015228
1.195000	-1.426791	-1.366254	-10.901014	0.000000	0.000000	-0.394209	-0.112106	533.379669	-0.009171	-0.015980
1.200000	0.287368	0.421747	2.981291	-0.025924	-0.031847	0.073059	0.671642	538.199181	-0.008655	-0.016219
1.205000	1.223175	1.043922	9.576638	-0.003854	-0.021347	0.384384	1.141987	541.979546	-0.008937	-0.016299
1.210000	-0.569712	-0.433466	-6.389571	0.000000	0.000000	-0.938610	-0.033154	535.099953	-0.009005	-0.016816
1.215000	1.456490	1.121180	12.353733	-0.023048	-0.001290	0.539768	1.377163	550.577873	-0.008904	-0.015194
1.220000	-0.335760	-0.433783	-4.306851	0.000000	0.000000	-0.238546	0.828823	546.452682	-0.008724	-0.015286
1.225000	0.443548	0.499638	4.024033	-0.004944	-0.000267	0.617739	1.377403	554.705788	-0.008837	-0.014398
1.230000	-0.647483	-0.589248	-5.347619	0.000000	0.000000	-0.782948	-0.110901	541.979942	-0.008890	-0.015550
1.235000	1.534580	1.199070	13.048104	-0.021964	-0.015987	0.618017	0.986252	550.925041	-0.008574	-0.015340
1.240000	-0.024037	-0.044646	0.205777	0.247226	-0.408900	-0.237989	0.202984	541.983421	-0.008468	-0.016610
1.245000	-0.024037	0.343857	-1.182966	0.000000	0.000000	-0.160019	0.124752	539.237946	-0.007847	-0.017043
1.250000	0.599728	0.343857	5.064801	-0.016603	-0.018429	0.540325	0.516388	545.427490	-0.008001	-0.016171
1.255000	-1.504881	-1.133532	-12.983341	0.000000	0.000000	-0.860363	-1.207329	532.358353	-0.007927	-0.017920
1.260000	-0.023718	0.110501	-0.141804	0.000000	0.000000	0.540325	-0.267361	542.675797	-0.008044	-0.016221
1.265000	0.755271	0.654786	7.492735	-0.019751	-0.000686	0.540325	-0.502777	540.275536	-0.007302	-0.016109
1.270000	0.911133	0.810567	8.536660	-0.010637	-0.012162	1.240946	0.045559	544.060173	-0.007165	-0.016539
1.275000	-0.179898	-0.044646	-0.836965	0.000000	0.000000	0.696264	-0.894650	535.806679	-0.007037	-0.017463
1.280000	0.209597	0.111135	3.678819	0.012413	-0.075739	1.162975	-0.738190	540.625023	-0.006766	-0.016262
1.285000	-0.102127	0.033245	-2.571315	0.000000	0.000000	2.174921	-0.581730	547.159019	-0.006829	-0.015902
1.290000	-0.257988	-0.122221	-2.224524	0.000000	0.000000	2.641632	-0.347038	550.256302	-0.006697	-0.014962
1.295000	-0.647483	-0.433466	-6.041990	0.000000	0.000000	2.408276	-0.817146	544.758759	-0.006098	-0.015790
1.300000	0.833043	0.732994	6.800731	-0.004165	-0.000945	3.186590	-0.268810	548.543762	-0.005973	-0.015184
1.305000	1.066995	1.043922	11.658965	-0.013282	-0.017572	4.276230	0.671402	555.427246	-0.005502	-0.015032
1.310000	0.521320	0.344173	5.412382	-0.026456	-0.034907	3.497639	-0.033878	548.547638	-0.005547	-0.015539
1.315000	-1.349020	-1.132898	-12.289364	0.000000	0.000000	2.330305	-1.130791	534.793114	-0.005205	-0.016956
1.320000	0.053416	0.033245	-0.140620	0.000000	0.000000	3.575331	-0.347523	544.769615	-0.005040	-0.015807
1.325000	0.833361	0.654786	6.800731	-0.004166	-0.000692	4.664968	0.671158	553.370262	-0.004887	-0.014404
1.330000	1.144448	1.043922	8.883057	-0.003929	0.019979	4.197981	0.200813	548.901779	-0.004584	-0.015020
1.335000	0.521638	0.266283	2.982081	-0.068393	-0.030764	3.263727	-0.504227	539.617279	-0.004300	-0.016129
1.340000	0.287368	0.266283	2.636867	0.039789	0.001704	3.419390	-0.269295	540.995834	-0.004071	-0.015396
1.345000	-1.349020	-1.132898	-10.901014	0.000000	0.000000	2.641075	-0.896099	535.147255	-0.004202	-0.015717
1.350000	-1.037297	-0.666505	-8.124317	0.000000	0.000000	3.964071	0.357273	547.871178	-0.004474	-0.014881
1.355000	-0.257988	-0.199794	-2.917712	0.000000	0.000000	4.664135	1.062309	550.623222	-0.004477	-0.014147
1.360000	-0.335760	-0.121903	-2.222551	0.000000	0.000000	4.664135	0.748425	552.346230	-0.004134	-0.013920
1.365000	-0.102127	-0.044330	-1.529363	0.000000	0.000000	4.430504	0.905365	549.253220	-0.003823	-0.014866
1.370000	-0.491940	-0.355258	-3.611689	0.000000	0.000000	4.041206	0.670193	547.191971	-0.003603	-0.014566
1.375000	0.287050	0.033561	3.675269	-0.087171	-0.075613	4.040930	0.905365	549.945602	-0.003364	-0.014846
1.380000	-0.336078	-0.277685	-2.570921	0.000000	0.000000	4.040930	0.513733	547.195847	-0.003164	-0.014906
1.385000	-0.413850	-0.588614	-3.959664	0.000000	0.000000	3.885265	0.200089	547.195847	-0.003157	-0.014549
1.390000	-0.803663	-0.588931	-6.737941	0.000000	0.000000	3.729324	0.043385	544.440285	-0.003612	-0.014268
1.395000	-0.725892	-0.511040	-3.265292	0.000000	0.000000	2.795071	-0.661652	539.971802	-0.003274	-0.014534
1.400000	0.209278	0.111135	1.941706	-0.007734	-0.094382	3.339752	-0.034843	545.475563	-0.003257	-0.014064
1.405000	-0.414168	-0.122221	-2.223340	0.000000	0.000000	2.639408	-0.583179	539.628906	-0.003158	-0.014721
1.410000	-0.024037	-0.044330	0.553357	-0.237833	-0.670278	2.639408	0.122101	541.695190	-0.002922	-0.013995
1.415000	-0.024673	0.033561	-1.530546	0.000000	0.000000	3.962402	1.375713	554.074287	-0.003331	-0.013045
1.420000	-0.491940	-0.588614	-5.348013	0.000000	0.000000	3.573109	1.219013	553.727135	-0.003644	-0.012877
1.425000	1.768213	1.666098	14.784033	-0.007385	0.004584	5.129457	2.942730	567.143044	-0.003499	-0.011804
1.430000	-0.725892	-0.666505	-4.307244	0.000000	0.000000	2.094173	0.514458	544.100487	-0.003216	-0.013078
1.435000	-1.427110	-1.210473	-12.636944	0.000000	0.000000	1.549770	-0.033878	537.908638	-0.003237	-0.013911
1.440000	-0.413850	-0.355258	-3.265292	0.000000	0.000000	1.860817	0.749874	544.100105	-0.003207	-0.013436
1.445000	0.521320	0.499638	4.024033	0.024862	0.047240	2.094727	0.906815	545.477493	-0.002986	-0.014103
1.450000	-0.180217	-0.122221	-1.182966	0.000000	0.000000	2.017035	0.593410	546.506966	-0.003307	-0.013197
1.455000	-0.413850	-0.200111	-3.959664	0.000000	0.000000	2.095005	0.201778	545.821175	-0.003094	-0.013197
1.460000	0.443548	0.499638	4.370823	0.009333	-0.022065	2.172976	0.202019	545.823494	-0.002877	-0.012851
1.465000	-0.803663	-0.744396	-6.737941	0.000000	0.000000	0.305023	-1.364758	531.376198	-0.002893	-0.014208
1.470000	0.287368	0.344173	3.676452	0.012068	0.026637	1.472633	-0.267845	538.943520	-0.002892	-0.013701
1.475000	-0.257988	-0.044330	-1.529363	0.000000	0.000000	1.473188	-0.346077	536.882271	-0.002681	-0.013046
1.480000	0.910815	0.888458	9.924219	0.003102	-0.010623	2.329195	0.515663	544.449593	-0.002670	-0.012897
1.485000	0.365777	0.033245	-0.141804	0.000000	0.000000	3.652468	1.220459	551.670540	-0.003008	-0.011554
1.490000	-0.180217	0.266283	-0.489384	0.000000	0.000000	3.574497	1.063759	550.637589	-0.003121	-0.011398
1.495000	1.222538	0.966032	11.658965	-0.013575	-0.017425	4.664135	2.160671	558.549751	-0.003004	-0.011110
1.500000	-0.102127	0.111135	-0.141804	0.000000	0.000000	3.496803	1.141747	546.859169	-0.002593	-0.011654
1.505000	0.442911	0.499638	6.799547	-0.020765	-0.000238	4.119177	1.689842	552.705421	-0.002693	-0.011381
1.510000	0.521320	0.422064	5.063617	-0.016225	0.018916	4.041206	1.454426	551.674416	-0.002587	-0.011907
1.515000	0.521320	0.422064	6.106359	-0.023415	0.000033	3.885265	1.453945	551.674019	-0.002581	-0.012251
1.520000	0.287368	0.421747	2.981291	-0.025924	-0.031847	4.041206	1.297241	552.705040	-0.002691	-0.011709
1.525000	-0.648120	-0.355258	-3.265292	0.000000	0.000000	2.873598	-0.035088	543.417435	-0.002809	-0.011680
1.530000	0.910815	1.121813	8.189080	0.011196	0.021502	4.196592	1.453217	553.048317	-0.002803	-0.011535
1.535000	0.833043	0.810884	6.799941	0.013704	-0.001165	3.651354	1.061344	550.639519	-0.002906	-0.011741
1.540000	0.131188	0.189026	1.941706	-0.006849	-0.095265	2.561995	0.513008	544.450386	-0.002680	-0.011507
1.545000	0.832725	0.810884	9.925799	-0.033466	-0.029753	2.484024	0.826412	546.514336	-0.002664	-0.011475
1.550000	-0.803663	-0.744079	-4.654825	0.000000	0.000000	2.017035	0.748184	547.198570	-0.003081	-0.010420
1.555000	2.391341	2.210382	21.377014	-0.014259	-0.001902	4.507362	3.254929	569.551437	-0.003563	-0.009273
1.560000	-0.257670	-0.277685	-3.959270	0.000000	0.000000	1.861095	1.374744	550.634109	-0.003490	-0.010036
1.565000	-1.037933	-0.744079	-8.471897	0.000000	0.000000	0.771456	0.904884	543.412025	-0.003388	-0.010325
1.570000	0.131506	0.033561	0.204593	-0.361667	-0.421266	2.328083	2.471657	554.074303	-0.003483	-0.009333
1.575000	-1.115386	-0.666188	-11.248989	0.000000	0.000000	0.849148	1.453217	545.131149	-0.003489	-0.009794
1.580000	-0.491940	-0.588614	-4.306061	0.000000	0.000000	0.460133	1.845093	544.442642	-0.003479	-0.010172
1.585000	-2.206418	-1.910222	-17.495968	0.000000	0.000000	-0.473568	0.748425	537.563812	-0.003492	-0.009905
1.590000	0.131506	0.033245	4.022849	-0.063669	-0.045318	1.005367	1.923805	548.571320	-0.003470	-0.008716
1.595000	-0.413850	-0.277685	-2.917712	0.000000	0.000000	-0.083994	0.983837	538.254257	-0.003279	-0.009199
1.600000	0.209278	0.344173	2.982081	-0.066089	-0.031339	0.538935	1.375713	541.350777	-0.003171	-0.009337
1.605000	-0.569712	-0.355258	-6.042780	0.000000	0.000000	0.071945	0.984077	536.192612	-0.003076	-0.009234
1.610000	0.599091	0.577846	5.411592	-0.004322	-0.035822	0.850817	1.846302	541.355431	-0.002739	-0.009005
1.615000	0.676863	0.655419	5.758779	-0.014861	0.015741	1.785070	2.237934	548.228828	-0.003394	-0.007872
1.620000	-0.648120	-0.511040	-3.959664	0.000000	0.000000	1.784792	2.003002	546.167191	-0.003188	-0.007892
1.625000	1.222538	1.122130	9.923432	-0.022037	0.027277	4.042042	3.883423	561.302231	-0.003176	-0.006739
1.630000	0.676863	0.577846	7.147521	-0.012012	-0.040510	2.719046	2.473347	545.826630	-0.002898	-0.007397
1.635000	0.521320	0.422064	4.024033	-0.005369	0.000157	3.264282	2.865223	547.892532	-0.002687	-0.007728
1.640000	-0.336078	-0.044330	-2.571315	0.000000	0.000000	3.264282	2.708523	544.797943	-0.002595	-0.007593
1.645000	0.131506	-0.044330	-2.571315	0.000000	0.000000	3.497639	3.100636	542.737862	-0.002173	-0.008336
1.650000	-1.505518	-1.132898	-12.636154	0.000000	0.000000	2.330305	2.081955	531.733063	-0.001954	-0.008824
1.655000	0.521638	0.266283	3.328872	-0.043038	-0.056208	4.821188	3.883904	549.276894	-0.001864	-0.007062
1.660000	-0.024673	0.033245	-0.141804	0.000000	0.000000	4.354200	3.648731	543.773911	-0.001870	-0.006776
1.665000	0.131506	0.344173	1.246545	0.086918	0.002230	3.654133	3.178867	536.552979	-0.001537	-0.008085
1.670000	-0.257988	-0.122221	-1.184546	0.000000	0.000000	3.264839	2.943935	531.735397	-0.001766	-0.008149
1.675000	-0.258307	-0.122221	0.206960	-0.318095	-2.244144	3.654133	3.178867	532.770668	-0.001439	-0.007611
1.680000	0.365140	0.344173	1.941706	0.115805	0.099886	4.043430	3.648975	534.834633	-0.001447	-0.007952
1.685000	0.754953	0.733310	8.883057	-0.016659	-0.000773	5.055098	4.510956	545.152069	-0.001671	-0.006447
1.690000	-0.491940	-0.277368	-4.306851	0.000000	0.000000	5.055098	4.119320	543.773911	-0.001898	-0.006795
1.695000	0.521320	0.422064	5.758779	-0.035391	-0.016563	5.600058	4.510956	547.901825	-0.001901	-0.006069
1.700000	0.365140	0.499638	5.065985	0.008393	-0.019037	4.899714	4.276020	541.713844	-0.001457	-0.007527
1.705000	-1.037297	-0.821970	-8.124317	0.000000	0.000000	4.199093	3.414043	534.494057	-0.001117	-0.007417
1.710000	1.066995	1.044240	10.617013	-0.008843	0.007692	6.689695	5.764328	554.780647	-0.001914	-0.006724
1.715000	0.754953	0.655419	7.147128	-0.029226	-0.014079	5.755720	4.980816	547.217186	-0.001471	-0.007479
1.720000	0.053416	0.111135	0.205777	0.238946	-0.425555	5.288454	4.824116	544.465515	-0.001462	-0.007857
1.725000	1.222538	1.354852	10.617013	-0.009165	0.007048	6.378094	5.372692	551.342781	-0.001699	-0.007095
1.730000	0.443548	0.499638	3.329662	-0.005934	0.057026	5.522366	4.510956	542.054390	-0.001814	-0.008055
1.735000	-0.102764	0.111135	1.247335	-0.103955	-0.147097	4.354477	3.727444	534.487083	-0.001799	-0.008492
1.740000	0.443548	0.189026	2.289287	-0.035381	-0.122554	4.509863	4.119320	538.959435	-0.001675	-0.008613
1.745000	1.456490	1.432426	10.964594	-0.003797	0.015387	5.210484	4.667896	546.864998	-0.002221	-0.008338
1.750000	0.131506	0.033561	1.940129	-0.131981	0.004508	3.887489	3.570984	538.955162	-0.002096	-0.008941
1.755000	-1.037297	-0.744079	-8.471504	0.000000	0.000000	2.797573	2.552784	532.416534	-0.002423	-0.009188
1.760000	-0.102127	0.033245	0.205777	0.255575	-0.417228	3.497639	3.101120	541.355820	-0.002847	-0.008357
1.765000	0.988905	0.966349	7.841105	-0.011754	0.035014	4.431892	4.119804	550.637619	-0.003373	-0.007741
1.770000	0.365140	0.422064	5.064407	-0.039538	0.018870	3.731272	3.493477	545.480621	-0.003051	-0.009350
1.775000	-1.037297	-0.744396	-9.512272	0.000000	0.000000	2.642187	2.475037	536.535126	-0.003291	-0.010170
1.780000	-0.102127	-0.199794	0.204593	-0.336544	-0.396173	2.797573	2.631981	541.348061	-0.003486	-0.010436
1.785000	-1.426791	-1.366254	-11.941783	0.000000	0.000000	1.085005	1.613541	536.532028	-0.003452	-0.011195
1.790000	0.287368	0.266283	3.676452	-0.054112	-0.076893	1.318081	2.083645	544.093140	-0.004069	-0.010709
1.795000	2.002164	1.821246	18.948290	-0.006030	-0.006698	1.707100	2.631981	553.377266	-0.004334	-0.010037
1.800000	0.521320	0.421747	5.065591	-0.016232	0.018931	-0.238823	1.143192	539.275192	-0.004270	-0.011469
1.805000	1.378718	1.276961	12.700523	-0.017505	-0.009034	0.928787	2.396564	548.906075	-0.004233	-0.011316
1.810000	1.222538	1.199070	11.658571	-0.023981	-0.001514	0.306135	1.847992	544.778152	-0.004244	-0.012421
1.815000	1.223175	0.810567	8.883057	-0.017819	-0.000964	0.617462	1.769520	547.872734	-0.004339	-0.011831
1.820000	0.131188	0.266283	3.675269	-0.053138	-0.024991	0.539768	1.142471	544.090431	-0.004259	-0.012061
1.825000	0.755271	0.577846	6.453150	-0.013550	-0.015279	1.240110	1.455391	551.308266	-0.004770	-0.011744
1.830000	0.599091	0.499638	5.412382	0.018181	0.035102	1.084726	0.749874	547.525963	-0.004691	-0.011624
1.835000	1.534580	1.354852	13.047314	-0.012652	-0.016234	2.018982	1.063274	553.033218	-0.004241	-0.012203
1.840000	-0.491940	-0.355258	-5.000432	0.000000	0.000000	1.551992	-0.034363	546.153610	-0.004282	-0.013007
1.845000	-0.413850	-0.588931	-1.876943	0.000000	0.000000	2.174644	-0.191307	547.527115	-0.004515	-0.012969
1.850000	0.287368	0.344173	2.634500	-0.052372	0.000808	3.964903	0.513248	557.503220	-0.004387	-0.012593
1.855000	-2.284189	-1.910539	-18.884317	0.000000	0.000000	2.096674	-1.680817	539.616508	-0.004475	-0.013976
1.860000	-0.024037	0.033245	0.553357	-0.237833	-0.673362	3.964903	-0.505917	550.968468	-0.004337	-0.013561
1.865000	0.287050	0.344173	5.064801	-0.015244	-0.018430	3.342253	-1.367897	543.745583	-0.004266	-0.014926
1.870000	0.833043	0.810567	7.841499	-0.011361	-0.013240	4.899158	-0.428410	552.001015	-0.004256	-0.014053
1.875000	0.365140	0.421747	1.941706	0.115805	0.099007	5.210484	-0.428410	549.587563	-0.004837	-0.014633
1.880000	0.053416	-0.044330	-1.529363	0.000000	0.000000	5.054821	-0.820042	546.149727	-0.004644	-0.015402
1.885000	1.456490	1.432426	13.393711	-0.016722	-0.008830	6.533478	0.433571	556.810066	-0.004928	-0.014304
1.890000	-0.102127	-0.199794	-2.917712	0.000000	0.000000	5.833134	-0.506153	549.583313	-0.005300	-0.014973
1.895000	0.053416	0.266283	-1.182966	0.000000	0.000000	5.054821	-0.427685	551.640686	-0.005902	-0.014920
1.900000	0.677500	0.577212	6.106753	-0.004112	-0.031742	3.341698	-0.741329	550.605408	-0.006174	-0.015451
1.905000	0.910815	0.966349	8.187896	-0.003635	0.021883	3.419390	0.199123	560.579559	-0.006165	-0.014705
1.910000	-0.335760	-0.200111	-2.917712	0.000000	0.000000	1.707100	-0.348972	551.291199	-0.006318	-0.015447
1.915000	-1.115386	-0.821970	-7.777526	0.000000	0.000000	0.617184	-0.583904	548.191956	-0.006643	-0.016044
1.920000	-0.102127	-0.200111	-0.141804	0.000000	0.000000	0.850817	0.513248	554.034340	-0.007120	-0.015405
1.925000	0.209278	0.421747	0.899754	0.051067	0.107186	0.772846	0.748425	555.755409	-0.006984	-0.015196
1.930000	-0.024037	0.033245	0.552174	-0.017650	0.017030	-0.238546	0.122101	547.156685	-0.006952	-0.016276
1.935000	0.911133	0.810567	8.883057	-0.017046	-0.000964	-0.394209	-0.034363	546.467018	-0.007176	-0.015944
1.940000	0.053416	0.188392	1.941706	-0.068621	-0.193712	-0.938610	-0.504227	541.650993	-0.007222	-0.016767
1.945000	-0.959206	-0.744396	-6.389571	0.000000	0.000000	-1.639233	-1.600895	534.426567	-0.007411	-0.017480
1.950000	0.521320	0.343857	6.106359	-0.023415	0.000314	-0.004356	-0.503742	546.465088	-0.007412	-0.015579
1.955000	0.443548	0.421431	4.024033	-0.004944	0.000161	0.229277	-0.895378	543.370125	-0.007356	-0.016522
1.960000	0.599410	0.654786	5.759962	-0.014598	-0.017392	0.929897	-0.895134	546.807983	-0.007554	-0.015726
1.965000	0.521638	0.421747	5.063617	-0.016226	0.018917	1.241224	-0.895134	548.181496	-0.007766	-0.016031
1.970000	-1.115068	-0.744712	-8.819478	0.000000	0.000000	0.073893	-2.461906	535.455231	-0.007804	-0.017235
1.975000	1.301265	0.888458	11.312174	-0.019509	-0.009377	2.564495	-0.581730	555.748817	-0.007705	-0.015484
